customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
1360-JYXKQ,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
6185-TASNN,Yes,No,DSL,No,No,No,No,No,No
0689-NKYLF,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
0511-JTEOY,Yes,No,Fiber optic,No,No,No,No,No,No
7010-BRBUU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1403-LKLIK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1402-PTHGN,Yes,No,DSL,Yes,Yes,No,Yes,No,No
4369-NYSCF,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
2154-KVJFF,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
0459-SPZHJ,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
2361-FJWNO,No,No phone service,DSL,No,Yes,No,Yes,No,No
1042-HFUCW,Yes,No,DSL,No,Yes,No,Yes,No,No
4455-BFSPD,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
0048-LUMLS,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
5572-ZDXHY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
9134-WYRVP,Yes,No,Fiber optic,Yes,No,No,No,Yes,No
3026-ATZYV,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
2034-CGRHZ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
7538-GWHML,Yes,No,Fiber optic,No,No,No,No,No,No
6463-HHXJR,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
0902-RFHOF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4343-EJVQB,Yes,No,Fiber optic,Yes,No,No,No,No,No
9314-IJWSQ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
7114-AEOZE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5519-YLDGW,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5628-FCGYG,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
3926-YZVVX,Yes,No,DSL,No,No,No,Yes,No,No
6828-HMKWP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9680-NIAUV,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
0221-WMXNQ,Yes,No,Fiber optic,Yes,No,No,No,No,No
9926-PJHDQ,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
2466-FCCPT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0687-ZVTHB,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
4832-VRBMR,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2150-OEGBV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5366-IJEQJ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
3961-SXAXY,Yes,No,DSL,No,No,No,No,No,No
3146-JTQHR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0297-RBCSG,Yes,No,DSL,No,Yes,No,Yes,No,Yes
7024-OHCCK,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
7365-BVCJH,No,No phone service,DSL,No,No,No,No,No,No
1640-PLFMP,Yes,No,Fiber optic,No,No,No,No,No,No
3977-QCRSL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7690-KPNCU,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes
5666-MBJPT,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8705-DWKTI,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
9492-TOKRI,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
0524-IAVZO,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
8601-QACRS,Yes,Yes,DSL,No,No,No,No,No,No
8957-THMOA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9618-LFJRU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3985-HOYPM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5600-KTXFM,Yes,No,Fiber optic,No,No,No,No,No,No
6345-HOVES,No,No phone service,DSL,No,No,No,No,No,No
1998-VHJHK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6584-VQMYT,Yes,No,DSL,Yes,Yes,No,No,No,No
0137-OCGAB,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
8993-IZEUX,Yes,No,Fiber optic,No,No,No,No,No,No
7905-NJMXS,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
6248-TKCQV,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes
3253-HKOKL,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
8714-EUHJO,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
9773-PEQBZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
1320-GVNHT,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1360-RCYRT,No,No phone service,DSL,No,No,No,Yes,No,No
6008-NAIXK,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
2988-QRAJY,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
4919-IKATY,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
0744-GKNGE,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
1116-DXXDF,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
2192-OZITF,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes
5756-JYOJT,Yes,No,DSL,No,No,Yes,Yes,No,Yes
9837-BMCLM,Yes,No,Fiber optic,No,No,No,No,Yes,No
5442-XSDCW,Yes,No,Fiber optic,No,No,No,No,Yes,No
4118-CEVPF,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3865-ZYKAD,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
3893-JRNFS,No,No phone service,DSL,No,No,Yes,No,No,Yes
6120-RJKLU,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
7278-CKDNC,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
3727-JEZTU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3976-NLDEZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6504-VBLFL,Yes,No,DSL,Yes,Yes,Yes,No,No,No
1636-NTNCO,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
4785-NKHCX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7268-WNTCP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9227-YBAXE,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
0410-IPFTY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
4910-AQFFX,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
7901-HXJVA,Yes,No,Fiber optic,No,No,Yes,No,No,No
0853-NWIFK,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
7426-WEIJX,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
1564-HJUVY,Yes,No,DSL,No,Yes,No,Yes,Yes,No
1258-YMZNM,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
8695-WDYEA,Yes,No,DSL,Yes,No,No,No,No,No
1536-YHDOE,Yes,Yes,DSL,Yes,No,No,Yes,No,No
9796-BPKIW,Yes,No,Fiber optic,No,No,No,No,No,No
7469-LKBCI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8639-NHQEI,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
7404-JLKQG,Yes,No,DSL,No,No,Yes,No,Yes,No
3545-CNWRG,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0587-DMGBH,Yes,No,DSL,Yes,No,No,No,No,No
2085-BOJKI,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
5849-ASHZJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8401-EMUWF,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No
7544-ZVIKX,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
4821-SJHJV,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
5842-POCOP,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes
8434-PNQZX,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
8512-WIWYV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8111-BKVDS,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
8232-UTFOZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8818-DOPVL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4959-JOSRX,Yes,No,DSL,No,No,No,No,No,No
8540-ZQGEA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7129-ACFOG,Yes,Yes,DSL,Yes,No,No,No,No,No
3059-NGMXB,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes
0196-JTUQI,Yes,Yes,Fiber optic,No,No,No,No,No,No
4847-TAJYI,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
7579-KKLOE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7993-NQLJE,Yes,No,Fiber optic,Yes,No,No,No,No,No
8017-LXHFA,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
1153-GNOLC,No,No phone service,DSL,No,Yes,No,No,Yes,No
2754-XBHTB,Yes,No,Fiber optic,No,No,No,No,Yes,No
8709-KRDVL,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
5003-OKNNK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3397-AVTKU,Yes,No,DSL,No,Yes,No,No,No,Yes
5293-WXJAK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
7483-IQWIB,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
3258-ZKPAI,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3914-FDRHP,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
8845-LWKGE,Yes,No,DSL,No,No,Yes,Yes,Yes,No
4760-THGOT,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
8809-RIHDD,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
9003-CPATH,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
4821-WQOYN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3908-MKIMJ,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
8495-PRWFH,Yes,Yes,DSL,No,No,Yes,No,No,No
5022-KVDQT,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
3301-VKTGC,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
6727-IOTLZ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
2979-SXESE,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
6204-IEUXJ,Yes,No,Fiber optic,No,No,Yes,Yes,No,No
1866-OBPNR,Yes,No,Fiber optic,No,Yes,No,No,No,No
6578-KRMAW,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
9191-MYQKX,Yes,No,Fiber optic,No,No,Yes,No,No,No
5539-TMZLF,Yes,No,Fiber optic,No,No,No,No,No,No
9904-EHEVJ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
0506-LVNGN,Yes,No,Fiber optic,No,No,Yes,No,No,No
6680-NENYN,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0098-BOWSO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6620-JDYNW,Yes,Yes,DSL,Yes,No,Yes,No,No,No
5213-TWWJU,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes
5322-ZSMZY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0927-LCSMG,Yes,No,Fiber optic,No,No,Yes,No,No,No
5301-GAUUY,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
8053-WWDRO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1298-PHBTI,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
3092-IGHWF,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
2777-PHDEI,Yes,No,Fiber optic,No,No,No,No,Yes,No
0439-IFYUN,Yes,No,Fiber optic,No,Yes,No,No,No,No
7593-JNWRU,Yes,No,DSL,No,No,No,No,No,No
2277-BKJKN,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
2451-YMUXS,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
6918-UMQCG,Yes,No,Fiber optic,No,No,No,No,Yes,No
1496-GGSUK,No,No phone service,DSL,No,No,No,No,No,No
1964-SVLEA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4632-PAOYU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8547-NSBBO,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
9229-RQABD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3146-MSEGF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6980-CDGFC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9432-RUVSL,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
4994-OBRSZ,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes
1757-TCATG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8713-IGZSO,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3987-KQDDU,Yes,No,Fiber optic,Yes,No,No,No,No,No
1456-TWCGB,Yes,No,DSL,No,Yes,No,No,No,No
0268-QKIWO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5650-YLIBA,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2428-HYUNX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8966-KZXXA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5446-DKWYW,Yes,Yes,DSL,No,No,Yes,No,Yes,No
2000-MPKCA,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
8390-FESFV,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
6496-JDSSB,Yes,No,Fiber optic,No,No,No,No,Yes,No
4919-MOAVT,Yes,No,Fiber optic,No,No,No,No,No,No
6424-ELEYH,Yes,Yes,Fiber optic,No,No,No,No,No,No
5948-UJZLF,Yes,No,DSL,No,Yes,No,No,No,No
9625-QSTYE,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
7638-QVMVY,Yes,No,Fiber optic,No,No,No,No,Yes,No
5453-YBTWV,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
9136-ALYBR,No,No phone service,DSL,No,No,No,No,No,No
4402-FTBXC,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No
2320-YKQBO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6713-OKOMC,No,No phone service,DSL,Yes,No,No,No,No,No
0795-XCCTE,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0623-GDISB,Yes,No,DSL,Yes,No,No,No,No,No
8701-DGLVH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2920-RNCEZ,Yes,No,Fiber optic,No,No,No,No,No,No
5828-AVIPD,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
7519-JTWQH,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7977-HXJKU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5666-CYCYZ,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes
5331-RGMTT,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5997-OPVFA,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1744-JHKYS,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8374-XGEJJ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6815-ABQFQ,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
6924-TDGMT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8859-DZTGQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3050-GBUSH,No,No phone service,DSL,No,No,No,No,Yes,No
8739-QOTTN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1543-LLLFT,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
6323-AYBRX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7623-TRNQN,Yes,No,DSL,No,No,No,Yes,No,No
8313-AFGBW,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes
5944-UGLLK,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
0580-PIQHM,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
1569-TTNYJ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
9606-PBKBQ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
4664-NJCMS,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
5242-UOWHD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2636-OHFMN,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
7852-LECYP,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
6546-OPBBH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7921-BEPCI,Yes,Yes,DSL,Yes,Yes,No,No,No,No
2645-QTLMB,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
3235-ETOOB,Yes,No,Fiber optic,Yes,No,No,No,No,No
1136-XGEQU,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
7754-IXRMC,Yes,No,DSL,No,No,No,No,No,No
7245-JMTTQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4283-IVYCI,Yes,No,DSL,Yes,No,No,Yes,No,Yes
2460-NGXBJ,Yes,Yes,Fiber optic,No,No,No,No,No,No
6211-WHMYA,No,No phone service,DSL,No,Yes,No,Yes,Yes,No
4324-AHJKS,Yes,No,DSL,Yes,No,Yes,No,No,No
7401-JIXNM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7654-YWJUF,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No
4640-UHDOS,Yes,No,DSL,No,No,No,No,No,Yes
7632-YUTXB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8496-DMZUK,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
7599-NTMDP,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No
3847-BAERP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0946-FKYTX,No,No phone service,DSL,No,Yes,No,No,No,No
4716-HHKQH,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
8587-XYZSF,Yes,No,DSL,No,No,No,Yes,No,No
5732-IKGQH,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1227-UDMZR,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8739-XNIKG,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
4109-CYRBD,Yes,Yes,DSL,No,No,No,No,No,No
6022-KOUQO,No,No phone service,DSL,No,No,No,Yes,No,No
4695-VADHF,Yes,No,DSL,No,No,Yes,No,No,Yes
7018-FPXHH,Yes,No,DSL,Yes,Yes,Yes,No,No,No
9670-BPNXF,Yes,No,DSL,Yes,Yes,No,Yes,No,No
0923-PNFUB,Yes,No,Fiber optic,No,Yes,No,No,Yes,No
7129-AZJDE,Yes,No,Fiber optic,No,No,No,No,No,Yes
9167-APMXZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
9504-DSHWM,Yes,Yes,DSL,Yes,No,No,Yes,No,No
6061-GWWAV,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
8731-WBBMB,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
1618-CFHME,Yes,Yes,Fiber optic,No,No,No,No,No,No
1699-TLDLZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7439-DKZTW,Yes,No,Fiber optic,No,No,No,No,Yes,No
1353-LJWEM,Yes,No,DSL,No,Yes,Yes,Yes,No,No
4482-FTFFX,Yes,No,DSL,No,No,Yes,Yes,No,No
4831-EOBFE,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
6358-LYNGM,Yes,Yes,Fiber optic,No,No,No,No,No,No
8746-BFOAJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1925-LFCZZ,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
6897-RWMUB,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
5619-XZZKR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9330-IJWIO,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
6467-CHFZW,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
3723-BFBGR,Yes,Yes,DSL,No,Yes,No,No,No,No
7021-XSNYE,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes
5522-JBWMO,Yes,No,DSL,No,No,No,No,No,No
2405-LBMUW,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes
1208-NBVFH,Yes,No,DSL,No,No,Yes,No,No,No
4291-YZODP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4989-LIXVT,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
6248-BSHKG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1602-IJQQE,Yes,Yes,Fiber optic,No,No,No,No,No,No
8450-UYIBU,No,No phone service,DSL,No,No,Yes,No,Yes,No
9903-LYSAB,Yes,Yes,Fiber optic,No,No,No,No,No,No
6161-ERDGD,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
8903-XEBGX,Yes,No,DSL,No,No,No,No,No,Yes
7407-SUJIZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9560-ARGQJ,Yes,No,Fiber optic,No,No,No,No,Yes,No
8152-UOBNY,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
3473-XIIIT,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
3665-JATSN,No,No phone service,DSL,No,Yes,No,No,No,Yes
3623-FQBOX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8671-KKKOS,No,No phone service,DSL,Yes,Yes,No,No,Yes,No
3129-AAQOU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3570-YUEKJ,Yes,No,DSL,No,Yes,No,No,No,No
6196-HBOBZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
5451-MHQOF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5616-PRTNT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5117-IFGPS,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
3640-JQGJG,Yes,No,DSL,No,No,No,No,No,No
8761-NSOBC,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
4829-ZLJTK,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2305-MRGLV,Yes,No,Fiber optic,No,No,No,Yes,No,No
4753-PADAS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6061-PQHMK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
